decall;dxcall;freq;band;S/N;datetime;country;continent;mode;decontinent;dxcontinent;de_country;skimmode
K9IMM;VE3CRG;14007.8;20M;12;2019-12-03 15:44;;CW;;;;CQ
KM3T;VE3CRG;14008.0;20M;15;2019-12-03 15:44;;CW;;;;CQ
IT9GSF;SP9YFF;7028.0;40M;20;2019-12-03 15:44;;CW;;;;CQ
IT9GSF;DL0AA;7022.1;40M;8;2019-12-03 15:44;;CW;;;;CQ
N9YKE;VE3CRG;14007.9;20M;11;2019-12-03 15:44;;CW;;;;CQ
N9YKE;IK4VFD;14009.9;20M;8;2019-12-03 15:44;;CW;;;;CQ
EA8BFK;SP9YFF;7028.0;40M;21;2019-12-03 15:44;;CW;;;;CQ
EA8BFK;VE3CRG;14008.0;20M;36;2019-12-03 15:44;;CW;;;;CQ
W9XG;VE3CRG;14008.1;20M;13;2019-12-03 15:44;;CW;;;;CQ
W9XG;IK4VFD;14010.1;20M;9;2019-12-03 15:44;;CW;;;;CQ
IK3STG;SP9YFF;7028.0;40M;14;2019-12-03 15:44;;CW;;;;CQ
IK3STG;VE3CRG;14008.0;20M;11;2019-12-03 15:44;;CW;;;;CQ
SE5E;LX75V;10120.5;30M;16;2019-12-03 15:44;;CW;;;;CQ
W8WWV;K4VFD;14010.0;20M;14;2019-12-03 15:44;;CW;;;;CQ
KM3T2;OK2PYA;14016.0;20M;24;2019-12-03 15:44;;CW;;;;CQ
W1NT2;YV5B;14099.9;20M;1;2019-12-03 15:44;;CW;;;;null
W3UA;VE3CRG;14008.0;20M;17;2019-12-03 15:44;;CW;;;;CQ
DL2SAX;DL0EEA;7022.1;40M;13;2019-12-03 15:44;;CW;;;;CQ
HB9JCB;OK1DOZ;7026.5;40M;6;2019-12-03 15:44;;CW;;;;CQ
OE6TZE;DL50NFA;3538.0;80M;18;2019-12-03 15:44;;CW;;;;CQ
G0LUJ;C6AGU;14019.1;20M;4;2019-12-03 15:44;;CW;;;;CQ
OH6BG;DL50NFA;3538.0;80M;11;2019-12-03 15:44;;CW;;;;CQ
OH6BG;OK2PYA;14016.1;20M;28;2019-12-03 15:44;;CW;;;;CQ
KC4YVA;9Z4Y;14013.0;20M;4;2019-12-03 15:44;;CW;;;;CQ
K9TM4;IK4VFD;14009.9;20M;8;2019-12-03 15:44;;CW;;;;CQ
K9TM4;N7RD;14014.9;20M;2;2019-12-03 15:44;;CW;;;;CQ
K1TTT;N7RD;14014.9;20M;17;2019-12-03 15:44;;CW;;;;CQ
K1TTT;W4BVH;10125.4;30M;9;2019-12-03 15:44;;CW;;;;CQ
OE9GHV;N7RD;14014.9;20M;16;2019-12-03 15:44;;CW;;;;CQ
OE9GHV;DL50NFA;3538.0;80M;32;2019-12-03 15:44;;CW;;;;CQ
DL1RNN;DL50NFA;3538.1;80M;29;2019-12-03 15:44;;CW;;;;CQ
LZ4AE;SP9YFF;7028.0;40M;14;2019-12-03 15:44;;CW;;;;CQ
TF4M;N7RD;14014.9;20M;11;2019-12-03 15:44;;CW;;;;CQ
TF4M;SP9YFF;7028.0;40M;24;2019-12-03 15:44;;CW;;;;CQ
W4AX;W4BVH;10125.4;30M;8;2019-12-03 15:44;;CW;;;;CQ
SZ1A;SP9YFF;7028.0;40M;21;2019-12-03 15:44;;CW;;;;CQ
SZ1A;OK2PYA;14015.9;20M;3;2019-12-03 15:44;;CW;;;;CQ
OH4KA;OK2PYA;14016.0;20M;21;2019-12-03 15:44;;CW;;;;CQ
K9IMM;N7RD;14014.8;20M;11;2019-12-03 15:44;;CW;;;;CQ
K3LR;OK2PYA;14016.1;20M;24;2019-12-03 15:44;;CW;;;;CQ
K3LR;NM1I;7028.5;40M;37;2019-12-03 15:44;;CW;;;;CQ
K3PA;N7RD;14015.0;20M;38;2019-12-03 15:44;;CW;;;;CQ
K3PA;W4BVH;10125.4;30M;14;2019-12-03 15:44;;CW;;;;CQ
DL8LAS;S52R;7022.6;40M;5;2019-12-03 15:44;;CW;;;;CQ
VE7CC;N7RD;14014.9;20M;40;2019-12-03 15:44;;CW;;;;CQ
KM3T;N7RD;14015.0;20M;21;2019-12-03 15:44;;CW;;;;CQ
AC0C;N7RD;14015.0;20M;28;2019-12-03 15:44;;CW;;;;CQ
AC0C;W4BVH;10125.4;30M;7;2019-12-03 15:44;;CW;;;;CQ
IT9GSF;M6KET;14060.1;20M;10;2019-12-03 15:44;;CW;;;;CQ
IT9GSF;N7RD;14014.9;20M;5;2019-12-03 15:44;;CW;;;;CQ
W9XG;N7RD;14015.0;20M;17;2019-12-03 15:44;;CW;;;;CQ
EA8BFK;N7RD;14015.0;20M;8;2019-12-03 15:44;;CW;;;;CQ
HB9CAT;SP9YFF;7028.0;40M;35;2019-12-03 15:44;;CW;;;;CQ
K2DB;NM1I;7028.5;40M;8;2019-12-03 15:44;;CW;;;;CQ
TF3Y;N7RD;14014.9;20M;14;2019-12-03 15:44;;CW;;;;CQ
